When,Profile,Dept,CardNum
3/6/2020 10:07,0,Dept 4,1701
2/6/2020 9:51,0,Dept 4,1701
5/6/2020 9:55,0,Dept 4,1701
6/6/2020 10:02,0,Dept 4,1701
3/6/2020 7:57,0,Dept 10,4602
4/6/2020 8:59,0,Dept 16,4702
4/6/2020 10:30,1,NA,4801
2/6/2020 9:53,1,NA,5601
3/6/2020 7:11,1,NA,5601
4/6/2020 10:21,1,NA,5601
7/6/2020 7:05,1,NA,5601
5/6/2020 9:43,1,NA,5601
2/6/2020 7:09,1,NA,5701
4/6/2020 7:09,1,NA,5701
3/6/2020 7:29,1,NA,5701
6/6/2020 7:30,1,NA,5701
7/6/2020 7:38,1,NA,5701
4/6/2020 8:14,1,NA,7401
2/6/2020 8:29,1,NA,7401
5/6/2020 8:16,1,NA,7401
3/6/2020 8:16,1,NA,7401
4/6/2020 7:42,1,NA,8101
5/6/2020 7:49,1,NA,8101
2/6/2020 7:36,1,NA,8301
4/6/2020 7:40,1,NA,8301
3/6/2020 7:36,1,NA,8301
4/6/2020 8:21,0,Dept 4,8402
6/6/2020 8:27,0,Dept 4,8402
3/6/2020 8:03,0,Dept 4,8402
5/6/2020 8:07,0,Dept 4,8402
3/6/2020 7:07,1,NA,8901
2/6/2020 7:06,1,NA,8901
4/6/2020 7:16,1,NA,8901
6/6/2020 9:11,2,NA,8901
4/6/2020 9:27,0,Dept 10,9203
2/6/2020 9:32,0,Dept 10,9203
5/6/2020 9:35,0,Dept 10,9203
4/6/2020 10:15,1,NA,9401
5/6/2020 10:19,1,NA,9401
3/6/2020 10:11,1,NA,9401
7/6/2020 8:11,0,Dept 4,9403
4/6/2020 8:10,0,Dept 4,9403
2/6/2020 8:11,0,Dept 4,9403
3/6/2020 8:06,0,Dept 4,9403
6/6/2020 8:07,0,Dept 4,9403
6/6/2020 7:13,1,NA,10501
2/6/2020 7:21,1,NA,10501
4/6/2020 7:20,1,NA,10501
7/6/2020 7:12,1,NA,10501
5/6/2020 7:20,1,NA,10501
2/6/2020 8:37,1,NA,11001
3/6/2020 8:27,1,NA,11001
5/6/2020 8:38,1,NA,11001
4/6/2020 8:26,1,NA,11001
3/6/2020 7:16,0,Dept 4,11403
5/6/2020 7:15,0,Dept 4,11403
2/6/2020 7:11,0,Dept 4,11403
2/6/2020 7:13,1,NA,12101
4/6/2020 7:11,1,NA,12101
3/6/2020 7:13,1,NA,12101
7/6/2020 7:12,1,NA,12101
6/6/2020 7:18,1,NA,12101
4/6/2020 8:32,1,NA,12201
3/6/2020 9:56,1,NA,12201
2/6/2020 10:00,1,NA,12301
2/6/2020 7:02,1,NA,12601
3/6/2020 7:05,1,NA,12601
5/6/2020 7:17,1,NA,12601
2/6/2020 10:14,0,Dept 2,13474
2/6/2020 8:17,1,NA,14801
4/6/2020 8:33,1,NA,15001
2/6/2020 8:37,0,Dept 4,16704
7/6/2020 8:39,0,Dept 4,16704
3/6/2020 8:37,0,Dept 4,16704
6/6/2020 8:31,0,Dept 4,16704
4/6/2020 9:49,1,NA,21501
2/6/2020 9:30,1,NA,21501
5/6/2020 9:34,1,NA,21501
2/6/2020 9:44,0,Dept 10,22602
4/6/2020 10:15,0,Dept 16,22902
3/6/2020 8:10,0,Dept 16,23002
4/6/2020 7:48,0,Dept 16,23002
5/6/2020 8:53,0,Dept 16,23002
7/6/2020 9:45,1,NA,23401
3/6/2020 9:11,1,NA,23501
4/6/2020 9:02,1,NA,23501
5/6/2020 10:06,1,NA,23501
5/6/2020 7:53,0,Dept 3,24003
4/6/2020 7:46,0,Dept 3,24003
2/6/2020 7:35,0,Dept 3,24003
