When,Profile,Dept,CardNum
16/6/2020 10:10,0,Dept 4,1701
15/6/2020 9:59,0,Dept 4,1701
17/6/2020 10:00,0,Dept 4,1701
20/6/2020 9:49,0,Dept 4,1701
15/6/2020 8:31,2,NA,3401
17/6/2020 8:33,2,NA,3401
18/6/2020 8:19,2,NA,3401
15/6/2020 7:46,1,NA,5401
17/6/2020 9:49,1,NA,5601
19/6/2020 9:45,1,NA,5601
16/6/2020 7:17,1,NA,5701
15/6/2020 7:16,1,NA,5701
17/6/2020 7:38,1,NA,5701
20/6/2020 7:25,1,NA,5701
21/6/2020 7:13,1,NA,5701
19/6/2020 8:22,1,NA,5701
21/6/2020 9:55,1,NA,6001
19/6/2020 7:50,1,NA,6001
18/6/2020 9:56,0,Dept 4,6202
20/6/2020 7:25,1,NA,7301
15/6/2020 8:02,1,NA,7401
17/6/2020 8:02,1,NA,7401
16/6/2020 8:06,1,NA,7401
19/6/2020 7:57,1,NA,7401
18/6/2020 8:01,1,NA,7401
15/6/2020 8:40,0,Dept 4,7503
19/6/2020 9:12,0,Dept 4,8402
20/6/2020 9:35,0,Dept 4,8402
18/6/2020 9:20,0,Dept 4,8402
16/6/2020 8:58,0,Dept 4,8402
15/6/2020 8:14,0,Dept 4,8402
19/6/2020 8:14,1,NA,8701
16/6/2020 7:51,1,NA,8901
19/6/2020 7:41,1,NA,8901
20/6/2020 10:02,2,NA,8901
19/6/2020 9:49,2,NA,8901
19/6/2020 9:08,0,Dept 10,9203
16/6/2020 10:05,1,NA,9401
15/6/2020 10:01,1,NA,9401
18/6/2020 10:06,1,NA,9401
17/6/2020 10:12,1,NA,9401
15/6/2020 8:06,0,Dept 4,9403
17/6/2020 7:49,0,Dept 4,9403
21/6/2020 7:45,0,Dept 4,9403
20/6/2020 8:04,0,Dept 4,9403
19/6/2020 9:05,0,Dept 16,10302
15/6/2020 7:22,1,NA,10501
16/6/2020 7:24,1,NA,10501
20/6/2020 7:20,1,NA,10501
21/6/2020 7:34,1,NA,10501
17/6/2020 7:12,1,NA,10501
18/6/2020 7:21,1,NA,10501
19/6/2020 7:19,1,NA,10501
18/6/2020 8:30,1,NA,11001
15/6/2020 9:00,1,NA,11001
20/6/2020 7:26,1,NA,11401
18/6/2020 7:12,0,Dept 4,11403
17/6/2020 7:17,0,Dept 4,11403
15/6/2020 7:37,0,Dept 4,11403
19/6/2020 7:21,0,Dept 4,11403
18/6/2020 7:09,1,NA,12101
15/6/2020 7:11,1,NA,12101
16/6/2020 7:15,1,NA,12101
17/6/2020 7:14,1,NA,12101
19/6/2020 7:11,1,NA,12101
21/6/2020 7:15,1,NA,12101
17/6/2020 8:32,1,NA,12201
19/6/2020 8:36,1,NA,12201
18/6/2020 8:30,1,NA,12201
18/6/2020 10:11,1,NA,12301
16/6/2020 7:11,1,NA,12601
18/6/2020 7:12,1,NA,12601
17/6/2020 7:01,1,NA,12601
16/6/2020 8:53,1,NA,13901
15/6/2020 8:58,1,NA,13901
18/6/2020 9:16,1,NA,13901
19/6/2020 8:18,1,NA,14801
17/6/2020 8:17,1,NA,14801
16/6/2020 8:32,0,Dept 4,16704
21/6/2020 8:27,0,Dept 4,16704
17/6/2020 8:58,1,NA,20901
19/6/2020 10:07,1,NA,20901
16/6/2020 9:26,1,NA,21501
17/6/2020 9:34,1,NA,21501
19/6/2020 9:37,1,NA,21501
18/6/2020 9:26,1,NA,21501
18/6/2020 10:15,0,Dept 10,22602
16/6/2020 9:33,0,Dept 10,22602
15/6/2020 8:34,0,Dept 16,23002
16/6/2020 8:26,0,Dept 16,23002
18/6/2020 7:50,0,Dept 16,23002
19/6/2020 8:34,0,Dept 16,23002
17/6/2020 8:34,0,Dept 16,23002
16/6/2020 10:13,1,NA,23501
15/6/2020 9:23,1,NA,23501
17/6/2020 10:05,1,NA,23501
19/6/2020 10:13,1,NA,23501
18/6/2020 10:12,1,NA,23501
17/6/2020 7:43,0,Dept 3,24003
17/6/2020 8:30,1,NA,24301
19/6/2020 8:28,1,NA,24301
18/6/2020 9:30,1,NA,24301
21/6/2020 7:56,1,NA,24301
20/6/2020 8:01,1,NA,24301
17/6/2020 7:44,1,NA,25201
15/6/2020 7:00,1,NA,25301
17/6/2020 9:22,1,NA,25301
18/6/2020 9:15,1,NA,25301
19/6/2020 9:18,1,NA,25301
15/6/2020 7:27,1,NA,25701
17/6/2020 8:51,1,NA,25701
19/6/2020 7:23,1,NA,25701
20/6/2020 7:19,1,NA,25701
18/6/2020 7:24,1,NA,25701
15/6/2020 7:05,1,NA,25801
16/6/2020 7:04,1,NA,25801
17/6/2020 8:49,1,NA,25801
21/6/2020 9:02,1,NA,26501
16/6/2020 8:42,1,NA,27401
19/6/2020 9:45,1,NA,29501
16/6/2020 8:52,1,NA,29501
18/6/2020 9:29,1,NA,29501
17/6/2020 8:13,1,NA,29601
16/6/2020 8:22,1,NA,29601
15/6/2020 8:55,1,NA,29801
17/6/2020 9:06,1,NA,29801
18/6/2020 9:10,1,NA,29801
16/6/2020 7:36,0,Dept 16,29802
17/6/2020 7:46,0,Dept 16,29802
15/6/2020 8:25,0,Dept 4,30202
21/6/2020 9:59,0,Dept 4,30202
17/6/2020 8:28,0,Dept 4,30202
18/6/2020 8:26,0,Dept 4,30202
20/6/2020 8:29,0,Dept 4,30702
18/6/2020 8:23,0,Dept 4,30702
16/6/2020 7:09,0,Dept 4,30702
18/6/2020 8:53,0,Dept 4,32202
21/6/2020 9:04,0,Dept 4,32202
15/6/2020 9:12,0,Dept 4,32202
17/6/2020 8:54,0,Dept 4,32202
15/6/2020 8:06,0,Dept 4,33004
16/6/2020 7:58,0,Dept 4,33004
19/6/2020 8:23,0,Dept 4,33004
20/6/2020 8:27,0,Dept 4,33004
17/6/2020 8:11,0,Dept 4,33004
18/6/2020 8:10,1,NA,33901
19/6/2020 10:18,1,NA,33901
17/6/2020 8:29,1,NA,33901
21/6/2020 8:02,0,Dept 14,35002
17/6/2020 8:11,0,Dept 14,35002
18/6/2020 10:20,1,NA,36601
19/6/2020 8:15,1,NA,36601
15/6/2020 8:59,1,NA,36601
16/6/2020 9:02,1,NA,36601
18/6/2020 9:15,0,Dept 4,37802
16/6/2020 9:03,0,Dept 4,37802
15/6/2020 8:33,0,Dept 4,37802
17/6/2020 8:53,0,Dept 4,37802
15/6/2020 8:36,0,Dept 16,38502
21/6/2020 8:47,1,NA,38901
21/6/2020 9:58,1,NA,39001
17/6/2020 9:28,0,Dept 4,39002
18/6/2020 9:15,0,Dept 4,39002
18/6/2020 9:44,0,Dept 10,39102
19/6/2020 9:59,0,Dept 16,40202
18/6/2020 7:37,0,Dept 16,40202
16/6/2020 7:55,0,Dept 3,45503
15/6/2020 7:47,0,Dept 3,45503
17/6/2020 7:49,0,Dept 4,46701
16/6/2020 8:36,0,Dept 4,46701
15/6/2020 7:47,0,Dept 4,46701
19/6/2020 8:59,0,Dept 16,48402
16/6/2020 8:42,0,Dept 16,48402
18/6/2020 7:55,0,Dept 16,48402
17/6/2020 8:34,0,Dept 16,48402
20/6/2020 8:50,0,Dept 4,48503
20/6/2020 9:36,0,Dept 4,53402
21/6/2020 8:45,0,Dept 4,53402
15/6/2020 7:49,0,Dept 4,53801
17/6/2020 7:53,0,Dept 4,53801
16/6/2020 7:50,0,Dept 4,53801
20/6/2020 7:54,0,Dept 4,53801
18/6/2020 7:49,0,Dept 4,53801
17/6/2020 8:53,0,Dept 13,58202
19/6/2020 8:06,0,Dept 3,58302
16/6/2020 8:10,0,Dept 3,58302
17/6/2020 8:10,0,Dept 3,58302
15/6/2020 7:41,0,Dept 4,65402
15/6/2020 8:55,0,Dept 16,67802
19/6/2020 8:14,0,Dept 4,70403
18/6/2020 8:36,0,Dept 4,70403
15/6/2020 8:30,0,Dept 4,70403
17/6/2020 8:28,0,Dept 4,70403
16/6/2020 8:08,0,Dept 4,70403
15/6/2020 9:03,0,Dept 14,77003
19/6/2020 9:34,0,Dept 14,77003
17/6/2020 9:47,0,Dept 4,79102
17/6/2020 9:13,0,Dept 8,79902
18/6/2020 8:22,0,Dept 4,82502
19/6/2020 8:39,0,Dept 4,82502
16/6/2020 8:37,0,Dept 4,82502
15/6/2020 8:34,0,Dept 4,82502
17/6/2020 8:44,0,Dept 4,82502
18/6/2020 8:44,0,Dept 10,82802
17/6/2020 9:20,0,Dept 10,82802
17/6/2020 8:17,0,Dept 4,85501
