When,Profile,Dept,CardNum
10/5/2020 8:09,0,Dept 4,33004
6/5/2020 8:17,0,Dept 4,33004
5/5/2020 8:30,1,NA,33901
4/5/2020 8:18,1,NA,33901
8/5/2020 8:15,1,NA,33901
10/5/2020 7:31,1,NA,33901
8/5/2020 8:10,0,Dept 14,35002
4/5/2020 8:05,0,Dept 14,35002
5/5/2020 8:42,1,NA,36601
8/5/2020 9:02,1,NA,36601
4/5/2020 8:57,0,Dept 4,37802
5/5/2020 8:57,0,Dept 4,37802
9/5/2020 9:23,0,Dept 16,38502
10/5/2020 9:14,0,Dept 16,38502
7/5/2020 8:56,0,Dept 16,38502
6/5/2020 8:52,0,Dept 16,38502
8/5/2020 10:05,0,Dept 4,39002
5/5/2020 10:02,0,Dept 4,39002
6/5/2020 9:28,0,Dept 16,39502
6/5/2020 9:42,0,Dept 16,40202
4/5/2020 9:14,0,Dept 16,40202
5/5/2020 9:16,0,Dept 16,40202
6/5/2020 7:15,0,Dept 1,42702
6/5/2020 7:46,0,Dept 1,45503
5/5/2020 8:20,0,Dept 4,46701
4/5/2020 8:23,0,Dept 16,48402
6/5/2020 8:07,0,Dept 16,48402
5/5/2020 8:12,0,Dept 16,48402
7/5/2020 8:27,0,Dept 4,48503
9/5/2020 8:32,0,Dept 4,48503
4/5/2020 8:21,0,Dept 4,48503
7/5/2020 8:31,0,Dept 4,51702
6/5/2020 8:27,0,Dept 4,51702
5/5/2020 8:26,0,Dept 4,51702
10/5/2020 8:25,0,Dept 4,51702
9/5/2020 8:03,0,Dept 4,53801
8/5/2020 8:09,0,Dept 4,53801
4/5/2020 7:48,0,Dept 4,53801
5/5/2020 7:56,0,Dept 4,53801
7/5/2020 7:56,0,Dept 4,53801
8/5/2020 7:57,0,Dept 1,58302
6/5/2020 7:50,0,Dept 1,58302
6/5/2020 9:42,0,Dept 2,61602
8/5/2020 9:01,0,Dept 4,65402
4/5/2020 8:49,0,Dept 4,65402
4/5/2020 8:57,0,Dept 16,67802
8/5/2020 9:00,0,Dept 16,67802
4/5/2020 7:59,0,Dept 17,68202
8/5/2020 8:01,0,Dept 17,68202
5/5/2020 8:18,0,Dept 4,70403
6/5/2020 8:17,0,Dept 4,70403
8/5/2020 8:35,0,Dept 4,70403
7/5/2020 8:21,0,Dept 4,70403
4/5/2020 8:12,0,Dept 4,70403
4/5/2020 8:44,0,Dept 14,77003
10/5/2020 9:50,0,Dept 14,77003
7/5/2020 9:37,0,Dept 14,77003
6/5/2020 9:33,0,Dept 14,77003
6/5/2020 9:50,0,Dept 16,78204
8/5/2020 10:08,0,Dept 16,78204
4/5/2020 9:50,0,Dept 4,79102
5/5/2020 9:47,0,Dept 4,79102
8/5/2020 9:10,0,Dept 4,79102
4/5/2020 9:05,0,Dept 10,80402
6/5/2020 8:25,0,Dept 4,82003
5/5/2020 8:19,0,Dept 4,82003
4/5/2020 8:27,0,Dept 4,82003
8/5/2020 8:32,0,Dept 4,82502
6/5/2020 8:24,0,Dept 4,82502
5/5/2020 8:31,0,Dept 4,82502
4/5/2020 8:19,0,Dept 4,82502
10/5/2020 9:35,0,Dept 4,85501
7/5/2020 8:55,0,Dept 4,91603
6/5/2020 8:52,0,Dept 4,91603
10/5/2020 8:54,0,Dept 4,91603
4/5/2020 8:46,0,Dept 4,91603
8/5/2020 8:43,0,Dept 4,91603
8/5/2020 7:47,0,Dept 18,95102
6/5/2020 9:31,0,Dept 18,95102
4/5/2020 8:09,0,Dept 4,95801
6/5/2020 8:10,0,Dept 4,95801
8/5/2020 8:12,0,Dept 4,95801
5/5/2020 8:15,0,Dept 4,95801
7/5/2020 9:27,0,Dept 4,96403
9/5/2020 9:42,0,Dept 4,96403
8/5/2020 9:38,0,Dept 4,96403
6/5/2020 9:38,0,Dept 4,96403
4/5/2020 9:22,0,Dept 4,96403
9/5/2020 8:25,0,Dept 4,98003
4/5/2020 8:10,0,Dept 4,98003
5/5/2020 8:15,0,Dept 4,98003
8/5/2020 8:26,0,Dept 4,98003
7/5/2020 8:11,0,Dept 4,98003
7/5/2020 8:01,0,Dept 4,99203
4/5/2020 8:27,0,Dept 4,99203
8/5/2020 8:26,0,Dept 4,99203
9/5/2020 8:38,0,Dept 4,99203
9/5/2020 8:12,0,Dept 4,99902
5/5/2020 8:05,0,Dept 4,99902
8/5/2020 8:15,0,Dept 4,99902
7/5/2020 8:09,0,Dept 4,99902
4/5/2020 8:13,0,Dept 4,99902
9/5/2020 8:03,0,Dept 16,105502
7/5/2020 8:25,0,Dept 16,105502
8/5/2020 8:30,0,Dept 16,105687
9/5/2020 8:48,0,Dept 4,106702
7/5/2020 8:48,0,Dept 4,106702
6/5/2020 9:43,0,Dept 5,107402
4/5/2020 9:18,0,Dept 5,107402
8/5/2020 9:37,0,Dept 5,107402
10/5/2020 9:45,0,Dept 5,107402
7/5/2020 9:19,0,Dept 5,107402
8/5/2020 7:51,0,Dept 16,110302
4/5/2020 8:04,0,Dept 16,110302
6/5/2020 7:42,0,Dept 16,110302
5/5/2020 7:53,0,Dept 16,110302
5/5/2020 7:56,0,Dept 2,113402
4/5/2020 7:50,0,Dept 2,113402
6/5/2020 7:45,0,Dept 2,113402
8/5/2020 7:48,0,Dept 2,113402
10/5/2020 10:21,0,Dept 4,115102
9/5/2020 8:08,0,Dept 4,115102
4/5/2020 8:00,0,Dept 4,115102
6/5/2020 7:58,0,Dept 4,115102
8/5/2020 7:56,0,Dept 4,115102
6/5/2020 8:24,0,Dept 4,115602
4/5/2020 8:40,0,Dept 4,115602
10/5/2020 8:34,0,Dept 4,115701
6/5/2020 8:40,0,Dept 4,115701
7/5/2020 8:40,0,Dept 4,115701
10/5/2020 9:13,0,Dept 4,118725
5/5/2020 8:42,0,Dept 4,118725
9/5/2020 8:21,0,Dept 4,118725
8/5/2020 9:33,0,Dept 4,118725
7/5/2020 8:46,0,Dept 4,118725
4/5/2020 7:07,0,Dept 1,119102
5/5/2020 7:09,0,Dept 1,119102
8/5/2020 7:17,0,Dept 1,119102
7/5/2020 7:51,0,Dept 9,119202
8/5/2020 7:59,0,Dept 9,119202
10/5/2020 9:39,0,Dept 4,120402
6/5/2020 10:13,0,Dept 4,120402
9/5/2020 8:35,0,Dept 4,120502
10/5/2020 9:48,0,Dept 4,120502
7/5/2020 8:59,0,Dept 4,120502
8/5/2020 8:46,0,Dept 4,123103
