When,Profile,Dept,CardNum
29/5/2020 7:47,0,Dept 4,902
28/5/2020 8:05,0,Dept 4,902
31/5/2020 7:56,0,Dept 4,902
27/5/2020 8:08,0,Dept 4,902
25/5/2020 8:09,0,Dept 4,902
31/5/2020 8:08,0,Dept 3,902
28/5/2020 8:53,0,Dept 16,904
29/5/2020 8:51,0,Dept 16,904
27/5/2020 8:43,0,Dept 16,904
26/5/2020 8:35,0,Dept 16,904
26/5/2020 7:54,0,Dept 9,925
28/5/2020 8:09,0,Dept 9,925
30/5/2020 8:27,0,Dept 9,925
30/5/2020 7:56,0,Dept 16,956
26/5/2020 7:44,0,Dept 16,956
26/5/2020 10:06,0,Dept 4,976
28/5/2020 10:28,0,Dept 4,976
25/5/2020 10:24,0,Dept 4,976
30/5/2020 9:36,0,Dept 4,976
29/5/2020 8:03,0,Dept 4,986
30/5/2020 8:15,0,Dept 4,986
28/5/2020 8:04,0,Dept 4,986
26/5/2020 8:19,0,Dept 4,986
27/5/2020 8:52,0,Dept 4,1001
28/5/2020 8:41,0,Dept 4,1001
27/5/2020 9:08,0,Dept 4,1007
25/5/2020 8:53,0,Dept 4,1007
26/5/2020 8:40,0,Dept 4,1007
31/5/2020 8:55,0,Dept 4,1007
29/5/2020 8:32,0,Dept 4,1028
30/5/2020 8:35,0,Dept 4,1028
25/5/2020 8:33,0,Dept 4,1028
27/5/2020 8:38,0,Dept 4,1028
29/5/2020 10:18,0,Dept 2,1075
26/5/2020 8:23,0,Dept 2,1075
25/5/2020 8:05,0,Dept 2,1075
30/5/2020 8:31,0,Dept 2,1075
28/5/2020 8:34,0,Dept 2,1075
28/5/2020 9:24,0,Dept 14,1252
28/5/2020 9:24,0,Dept 14,1252
26/5/2020 10:29,0,Dept 14,1252
26/5/2020 10:29,0,Dept 14,1252
25/5/2020 10:05,0,Dept 14,1252
25/5/2020 10:05,0,Dept 14,1252
26/5/2020 7:17,0,Dept 4,1277
31/5/2020 7:16,0,Dept 4,1277
28/5/2020 7:15,0,Dept 4,1277
30/5/2020 7:03,0,Dept 4,1277
27/5/2020 7:18,0,Dept 4,1277
29/5/2020 9:26,0,Dept 4,1280
27/5/2020 9:23,0,Dept 4,1280
26/5/2020 9:29,0,Dept 4,1280
27/5/2020 8:12,0,Dept 4,1302
31/5/2020 8:06,0,Dept 4,1302
28/5/2020 8:02,0,Dept 2,1302
30/5/2020 9:58,0,Dept 4,1306
26/5/2020 10:15,0,Dept 4,1306
28/5/2020 10:01,0,Dept 4,1306
29/5/2020 9:42,0,Dept 4,1337
28/5/2020 8:51,0,Dept 16,1362
27/5/2020 8:45,0,Dept 16,1362
25/5/2020 8:27,0,Dept 16,1362
29/5/2020 8:22,0,Dept 16,1362
31/5/2020 8:22,0,Dept 16,1362
27/5/2020 9:06,0,Dept 4,1385
30/5/2020 8:31,0,Dept 4,1385
26/5/2020 8:44,0,Dept 4,1385
25/5/2020 8:54,0,Dept 4,1385
29/5/2020 8:53,0,Dept 4,1385
25/5/2020 9:27,0,Dept 10,1398
25/5/2020 7:49,0,Dept 4,1403
27/5/2020 8:11,0,Dept 4,1473
29/5/2020 7:45,0,Dept 3,1483
