When,Profile,Dept,CardNum
4/5/2020 7:18,2,NA,1001
5/5/2020 7:10,2,NA,1001
6/5/2020 7:10,2,NA,1001
8/5/2020 7:14,2,NA,1001
4/5/2020 10:03,1,NA,1101
5/5/2020 10:13,1,NA,1101
6/5/2020 9:26,1,NA,1101
8/5/2020 8:49,1,NA,1101
4/5/2020 8:19,1,NA,1801
6/5/2020 8:54,1,NA,1801
4/5/2020 9:50,1,NA,2701
5/5/2020 7:54,1,NA,2701
6/5/2020 8:54,1,NA,2701
8/5/2020 7:51,1,NA,2701
9/5/2020 8:07,1,NA,2701
5/5/2020 10:25,2,NA,4601
4/5/2020 10:29,2,NA,4601
5/5/2020 9:53,2,NA,4701
4/5/2020 7:04,1,NA,5201
5/5/2020 7:17,1,NA,5201
6/5/2020 7:18,1,NA,5201
8/5/2020 7:03,1,NA,5201
9/5/2020 7:10,1,NA,5201
4/5/2020 8:18,1,NA,6101
6/5/2020 8:21,1,NA,6101
5/5/2020 8:32,1,NA,6101
8/5/2020 8:26,1,NA,6101
8/5/2020 9:53,2,NA,6301
4/5/2020 8:11,1,NA,7501
5/5/2020 8:40,1,NA,7501
6/5/2020 7:55,1,NA,7501
8/5/2020 9:02,1,NA,7501
9/5/2020 8:10,1,NA,7501
9/5/2020 7:02,1,NA,8601
4/5/2020 7:08,1,NA,13301
6/5/2020 9:56,1,NA,15301
8/5/2020 9:27,1,NA,15301
4/5/2020 9:08,1,NA,21301
5/5/2020 9:31,1,NA,21301
6/5/2020 9:15,1,NA,21301
8/5/2020 9:17,1,NA,21301
4/5/2020 7:01,1,NA,21701
5/5/2020 9:17,1,NA,21701
6/5/2020 7:02,1,NA,21701
9/5/2020 7:00,1,NA,21701
4/5/2020 8:21,1,NA,21901
5/5/2020 8:55,1,NA,21901
8/5/2020 8:55,1,NA,21901
6/5/2020 8:36,1,NA,21901
9/5/2020 8:10,1,NA,21901
4/5/2020 7:48,1,NA,22601
5/5/2020 7:48,1,NA,22601
6/5/2020 7:08,1,NA,22601
8/5/2020 7:46,1,NA,22601
9/5/2020 7:04,1,NA,22601
4/5/2020 8:25,1,NA,22701
5/5/2020 8:49,1,NA,22701
6/5/2020 8:37,1,NA,22701
4/5/2020 7:55,1,NA,22801
5/5/2020 7:59,1,NA,22801
6/5/2020 8:01,1,NA,22801
8/5/2020 8:02,1,NA,22801
8/5/2020 9:29,1,NA,24801
4/5/2020 7:39,1,NA,26701
5/5/2020 7:26,1,NA,26701
6/5/2020 7:36,1,NA,26701
9/5/2020 7:24,1,NA,26701
8/5/2020 7:31,1,NA,26701
9/5/2020 8:32,1,NA,27301
8/5/2020 9:04,1,NA,27401
4/5/2020 7:00,1,NA,28801
5/5/2020 7:00,1,NA,28801
6/5/2020 7:06,1,NA,28801
9/5/2020 7:13,1,NA,28801
8/5/2020 7:09,1,NA,28801
5/5/2020 10:00,1,NA,28901
4/5/2020 8:18,1,NA,29101
5/5/2020 8:17,1,NA,29101
6/5/2020 8:20,1,NA,29101
8/5/2020 8:20,1,NA,29101
6/5/2020 10:28,1,NA,29201
4/5/2020 7:02,1,NA,29701
5/5/2020 7:04,1,NA,29701
6/5/2020 7:23,1,NA,29701
8/5/2020 7:27,1,NA,29701
9/5/2020 7:05,1,NA,29701
4/5/2020 9:14,1,NA,30201
5/5/2020 9:24,1,NA,30201
6/5/2020 9:06,1,NA,30201
8/5/2020 9:30,1,NA,30201
4/5/2020 8:56,1,NA,30801
5/5/2020 9:00,1,NA,30801
6/5/2020 9:03,1,NA,30801
8/5/2020 9:02,1,NA,30801
6/5/2020 9:41,1,NA,31101
4/5/2020 8:46,1,NA,31401
5/5/2020 9:10,1,NA,31401
6/5/2020 9:08,1,NA,31401
8/5/2020 8:48,1,NA,31401
4/5/2020 9:05,1,NA,32101
5/5/2020 9:23,1,NA,32101
6/5/2020 9:14,1,NA,32101
8/5/2020 9:10,1,NA,32101
4/5/2020 8:57,1,NA,33401
5/5/2020 8:51,1,NA,33401
8/5/2020 8:55,1,NA,33401
6/5/2020 10:05,1,NA,34001
8/5/2020 10:00,1,NA,34001
9/5/2020 9:54,1,NA,34001
4/5/2020 9:02,1,NA,34101
5/5/2020 9:21,1,NA,34101
6/5/2020 9:12,1,NA,34101
8/5/2020 9:10,1,NA,34101
4/5/2020 10:26,0,Dept 19,34802
4/5/2020 10:20,1,NA,35601
5/5/2020 10:11,1,NA,35601
6/5/2020 10:14,1,NA,35601
8/5/2020 10:15,1,NA,35601
4/5/2020 7:04,1,NA,36501
5/5/2020 7:47,1,NA,36501
6/5/2020 7:49,1,NA,36501
8/5/2020 7:49,1,NA,36501
4/5/2020 8:48,1,NA,37101
5/5/2020 8:37,1,NA,37101
8/5/2020 8:46,1,NA,37101
6/5/2020 8:53,1,NA,37101
4/5/2020 7:08,1,NA,38801
5/5/2020 7:05,1,NA,38801
6/5/2020 7:08,1,NA,38801
8/5/2020 7:06,1,NA,38801
9/5/2020 7:04,1,NA,38801
4/5/2020 9:17,1,NA,39001
5/5/2020 9:17,1,NA,39001
6/5/2020 9:26,1,NA,39001
8/5/2020 9:29,1,NA,39001
4/5/2020 8:58,0,Dept 11,39802
8/5/2020 8:42,0,Dept 18,51602
4/5/2020 7:53,0,Dept 18,53903
6/5/2020 9:08,0,Dept 5,97104
8/5/2020 7:26,0,Dept 5,97104
5/5/2020 7:36,0,Dept 5,97104
8/5/2020 7:43,0,Dept 18,117360
6/5/2020 7:40,0,Dept 18,117360
5/5/2020 7:32,0,Dept 18,117360
4/5/2020 7:31,0,Dept 18,117360
8/5/2020 9:57,0,Dept 11,119102
5/5/2020 9:45,0,Dept 11,119102
5/5/2020 9:04,0,Dept 18,132102
4/5/2020 8:21,0,Dept 11,152902
5/5/2020 8:13,0,Dept 11,156899
8/5/2020 8:14,0,Dept 11,171875
4/5/2020 7:49,0,Dept 19,175703
5/5/2020 8:01,0,Dept 18,175935
6/5/2020 7:59,0,Dept 18,175935
4/5/2020 7:57,0,Dept 18,175935
7/5/2020 10:05,0,Dept 11,180039
6/5/2020 8:45,0,Dept 15,186203
5/5/2020 8:18,0,Dept 15,195602
8/5/2020 8:23,0,Dept 18,199703
8/5/2020 10:30,1,NA,201612
8/5/2020 8:21,0,Dept 18,220002
