When,Profile,Dept,CardNum
20/4/2020 7:17,2,NA,1001
21/4/2020 7:10,2,NA,1001
22/4/2020 7:09,2,NA,1001
23/4/2020 7:16,2,NA,1001
24/4/2020 7:25,2,NA,1001
20/4/2020 10:05,1,NA,1101
21/4/2020 9:41,1,NA,1101
22/4/2020 9:57,1,NA,1101
23/4/2020 9:38,1,NA,1101
24/4/2020 10:02,1,NA,1101
20/4/2020 10:17,1,NA,1801
22/4/2020 8:20,1,NA,1801
20/4/2020 10:28,1,NA,2701
21/4/2020 7:53,1,NA,2701
22/4/2020 8:12,1,NA,2701
23/4/2020 7:32,1,NA,2701
24/4/2020 8:59,1,NA,2701
25/4/2020 8:43,1,NA,2701
20/4/2020 8:01,1,NA,4201
21/4/2020 8:03,1,NA,4201
22/4/2020 8:10,1,NA,4201
23/4/2020 8:04,1,NA,4201
24/4/2020 8:06,1,NA,4201
20/4/2020 9:52,2,NA,4601
21/4/2020 9:18,2,NA,4601
22/4/2020 9:22,2,NA,4601
24/4/2020 10:03,2,NA,4601
21/4/2020 9:31,2,NA,4701
22/4/2020 9:53,2,NA,4701
25/4/2020 9:05,2,NA,4701
21/4/2020 9:46,2,NA,5101
25/4/2020 9:06,2,NA,5101
21/4/2020 7:34,1,NA,5201
22/4/2020 7:08,1,NA,5201
23/4/2020 7:17,1,NA,5201
24/4/2020 7:20,1,NA,5201
25/4/2020 7:04,1,NA,5201
21/4/2020 9:53,2,NA,5301
21/4/2020 10:13,2,NA,5801
20/4/2020 8:21,1,NA,6101
21/4/2020 8:32,1,NA,6101
22/4/2020 8:26,1,NA,6101
23/4/2020 8:37,1,NA,6101
26/4/2020 8:08,1,NA,6101
24/4/2020 8:37,1,NA,6101
20/4/2020 9:15,2,NA,6201
21/4/2020 10:19,2,NA,6201
20/4/2020 8:57,2,NA,6301
21/4/2020 10:23,2,NA,6301
21/4/2020 8:42,1,NA,7501
22/4/2020 8:34,1,NA,7501
23/4/2020 8:29,1,NA,7501
24/4/2020 8:48,1,NA,7501
25/4/2020 8:56,1,NA,7501
20/4/2020 7:48,1,NA,8601
21/4/2020 7:00,1,NA,8601
