When,Profile,Dept,CardNum
2/6/2020 9:54,1,NA,1101
3/6/2020 9:54,1,NA,1101
4/6/2020 10:01,1,NA,1101
8/6/2020 9:58,1,NA,1101
3/6/2020 8:02,0,Dept 11,1502
8/6/2020 9:09,0,Dept 11,1502
5/6/2020 9:04,0,Dept 11,1502
4/6/2020 8:46,0,Dept 11,1502
4/6/2020 7:30,1,NA,1601
5/6/2020 7:31,1,NA,1601
2/6/2020 8:25,1,NA,1801
3/6/2020 8:23,1,NA,1801
4/6/2020 8:21,1,NA,1801
5/6/2020 8:46,1,NA,1801
4/6/2020 8:02,1,NA,2701
5/6/2020 8:11,1,NA,2701
6/6/2020 9:28,1,NA,2701
8/6/2020 9:06,1,NA,2701
4/6/2020 7:29,1,NA,2801
5/6/2020 7:34,1,NA,2801
2/6/2020 10:09,1,NA,2901
3/6/2020 10:23,1,NA,2901
4/6/2020 10:06,1,NA,2901
3/6/2020 9:00,0,Dept 5,3802
4/6/2020 8:37,0,Dept 5,3802
2/6/2020 8:44,0,Dept 5,3802
2/6/2020 8:10,1,NA,4201
4/6/2020 7:43,1,NA,4401
5/6/2020 7:44,1,NA,4401
2/6/2020 7:24,1,NA,4601
3/6/2020 7:30,1,NA,4601
4/6/2020 7:21,1,NA,4601
5/6/2020 7:41,1,NA,4601
2/6/2020 8:02,2,NA,4601
4/6/2020 7:44,2,NA,4601
5/6/2020 8:03,Visitor Pass,NA,4601
8/6/2020 7:44,2,NA,4601
2/6/2020 9:52,2,NA,4701
4/6/2020 7:55,2,NA,4701
5/6/2020 8:33,2,NA,4701
6/6/2020 9:23,2,NA,4701
8/6/2020 7:45,2,NA,4701
4/6/2020 7:33,1,NA,4901
5/6/2020 7:29,1,NA,4901
8/6/2020 7:38,1,NA,5001
8/6/2020 7:45,2,NA,5101
4/6/2020 8:38,2,NA,5101
5/6/2020 8:43,2,NA,5101
6/6/2020 9:24,2,NA,5101
2/6/2020 7:08,1,NA,5201
3/6/2020 7:23,1,NA,5201
4/6/2020 7:04,1,NA,5201
5/6/2020 7:24,1,NA,5201
6/6/2020 7:20,1,NA,5201
8/6/2020 7:10,1,NA,5201
4/6/2020 8:51,2,NA,5301
5/6/2020 9:35,2,NA,5301
6/6/2020 10:03,2,NA,5301
8/6/2020 7:46,2,NA,5301
6/6/2020 10:06,2,NA,5801
8/6/2020 7:48,2,NA,5801
2/6/2020 8:23,1,NA,6101
3/6/2020 8:53,1,NA,6101
4/6/2020 8:36,1,NA,6101
5/6/2020 8:27,1,NA,6101
8/6/2020 7:53,2,NA,6201
8/6/2020 7:53,2,NA,6301
8/6/2020 8:00,1,NA,6501
