When,Profile,Dept,CardNum
18/6/2020 10:07,1,NA,1101
15/6/2020 10:00,1,NA,1101
16/6/2020 10:11,1,NA,1101
17/6/2020 10:04,1,NA,1101
19/6/2020 10:08,1,NA,1101
15/6/2020 7:40,1,NA,1601
16/6/2020 7:40,1,NA,1601
18/6/2020 8:18,1,NA,2701
16/6/2020 7:51,1,NA,2701
17/6/2020 7:47,1,NA,2701
19/6/2020 7:54,1,NA,2701
20/6/2020 8:35,1,NA,2701
15/6/2020 7:12,1,NA,2801
16/6/2020 7:46,1,NA,2801
15/6/2020 10:05,1,NA,2901
16/6/2020 9:39,1,NA,2901
17/6/2020 9:17,1,NA,2901
18/6/2020 9:24,1,NA,2901
19/6/2020 9:53,1,NA,2901
17/6/2020 9:22,1,NA,4201
15/6/2020 7:52,1,NA,4401
16/6/2020 7:54,1,NA,4401
17/6/2020 7:54,1,NA,4401
18/6/2020 7:48,1,NA,4401
19/6/2020 8:09,1,NA,4401
15/6/2020 7:43,1,NA,4601
19/6/2020 7:32,1,NA,4601
16/6/2020 7:44,1,NA,4601
17/6/2020 7:26,1,NA,4601
18/6/2020 7:42,1,NA,4601
15/6/2020 7:40,2,NA,4601
16/6/2020 7:49,2,NA,4601
17/6/2020 7:58,2,NA,4601
18/6/2020 7:23,2,NA,4601
19/6/2020 7:56,2,NA,4601
15/6/2020 7:52,2,NA,4701
16/6/2020 7:53,2,NA,4701
17/6/2020 7:59,2,NA,4701
18/6/2020 7:53,2,NA,4701
19/6/2020 7:58,2,NA,4701
15/6/2020 7:27,1,NA,4901
19/6/2020 7:27,1,NA,4901
16/6/2020 7:42,1,NA,4901
17/6/2020 7:26,1,NA,4901
18/6/2020 9:48,1,NA,5101
16/6/2020 9:27,1,NA,5101
15/6/2020 7:53,2,NA,5101
16/6/2020 7:54,2,NA,5101
17/6/2020 8:05,2,NA,5101
18/6/2020 7:55,2,NA,5101
19/6/2020 8:09,2,NA,5101
15/6/2020 7:08,1,NA,5201
19/6/2020 7:11,1,NA,5201
16/6/2020 7:22,1,NA,5201
17/6/2020 7:06,1,NA,5201
18/6/2020 7:11,1,NA,5201
20/6/2020 7:06,1,NA,5201
15/6/2020 7:55,2,NA,5301
16/6/2020 7:58,2,NA,5301
17/6/2020 8:07,2,NA,5301
18/6/2020 7:58,2,NA,5301
19/6/2020 8:19,2,NA,5301
15/6/2020 8:00,2,NA,5801
16/6/2020 8:01,2,NA,5801
17/6/2020 8:08,2,NA,5801
18/6/2020 7:58,2,NA,5801
19/6/2020 8:20,2,NA,5801
15/6/2020 8:23,1,NA,6101
16/6/2020 8:38,1,NA,6101
17/6/2020 8:26,1,NA,6101
18/6/2020 8:40,1,NA,6101
19/6/2020 8:31,1,NA,6101
21/6/2020 8:49,1,NA,6101
18/6/2020 8:06,2,NA,6201
15/6/2020 8:04,2,NA,6201
16/6/2020 8:04,2,NA,6201
17/6/2020 8:14,2,NA,6201
19/6/2020 8:24,2,NA,6201
18/6/2020 8:21,2,NA,6301
15/6/2020 8:14,2,NA,6301
16/6/2020 8:11,2,NA,6301
17/6/2020 8:24,2,NA,6301
19/6/2020 8:24,2,NA,6301
17/6/2020 8:54,1,NA,6501
18/6/2020 8:13,1,NA,6501
